time,z_real,z_imag,radius,mean,mean_offset,mean_rate,mean_quadrature_difference,max_nodal_rate_residual,source_work,metric_speed_squared,internal_source_work,internal_dissipation
3.926990816987241,-0.010766754315040466,-0.025993244290109716,0.028134884879909564,0.49999855762999057,-1.4423700094306558e-06,1.087692553741717e-05,1.7038957118614868e-16,3.382710778154774e-17,0.0011873597503438103,0.0011873597503438101,0.0023747152416172916,0.002374715241617291
4.057890510886816,-0.00904366235216414,-0.026641770182662654,0.028134884879909568,0.49999963590954893,-3.640904510404289e-07,5.5450085750147305e-06,4.30299089952289e-17,5.898059818321144e-17,0.0011873581742568077,0.0011873581742568072,0.002374715241617292,0.002374715241617292
4.1887902047863905,-0.007281844038687549,-0.027176211925174457,0.02813488487990956,0.5,7.464477847678522e-21,7.4396902651674665e-19,2.4034559878340772e-20,2.42861286636753e-17,0.001187357620808646,0.0011873576208086456,0.0023747152416172907,0.0023747152416172907
4.319689898685965,-0.0054888437511082635,-0.02759428095605471,0.028134884879909564,0.49999963590954893,-3.6409045104040556e-07,-5.545008575013986e-06,4.305521410452812e-17,2.862293735361732e-17,0.0011873581742568075,0.0011873581742568075,0.002374715241617291,0.002374715241617291
4.45058959258554,-0.00367233939192411,-0.027894187039530054,0.028134884879909564,0.49999855762999057,-1.4423700094306295e-06,-1.087692553741717e-05,1.704118058010141e-16,1.734723475976807e-17,0.0011873597503438105,0.0011873597503438103,0.002374715241617292,0.002374715241617291
4.581489286485114,-0.001840109511675937,-0.028074645931708626,0.028134884879909564,0.49999680659901125,-3.193400988773732e-06,-1.5790848280175378e-05,3.772443342680686e-16,5.312590645178972e-18,0.001187362109124655,0.0011873621091246552,0.002374715241617292,0.002374715241617291
4.71238898038469,-2.208718528794109e-18,-0.028134884879909564,0.028134884879909564,0.49999445010775934,-5.54989224064322e-06,-2.009793750366568e-05,6.556246769985098e-16,1.3877787807814457e-17,0.0011873648914962997,0.0011873648914962997,0.002374715241617291,0.002374715241617291
4.843288674284264,0.0018401095116759194,-0.028074645931708626,0.028134884879909564,0.499991578714881,-8.421285119009929e-06,-2.3632674205531197e-05,9.94804621166391e-16,3.436920886779049e-17,0.0011873676738678677,0.0011873676738678675,0.0023747152416172916,0.002374715241617291
4.974188368183839,0.0036723393919240923,-0.027894187039530054,0.028134884879909564,0.49998830276639883,-1.1697233601174027e-05,-2.625922047602391e-05,1.3817733171854127e-15,1.734723475976807e-17,0.001187370032648526,0.0011873700326485255,0.0023747152416172925,0.002374715241617291
5.105088062083413,0.005488843751108245,-0.027594280956054713,0.028134884879909564,0.4999847481551749,-1.5251844825112123e-05,-2.7876639659410908e-05,1.801642466941686e-15,1.7780915628762273e-17,0.0011873716087353425,0.0011873716087353425,0.0023747152416172916,0.002374715241617291
5.235987755982988,0.007281844038687534,-0.027176211925174464,0.028134884879909564,0.49998105148291877,-1.8948517081235233e-05,-2.8422775278065968e-05,2.2383082800420118e-15,3.469446951953614e-18,0.0011873721621834268,0.0011873721621834268,0.0023747152416172916,0.002374715241617291
5.3668874498825625,0.009043662352164125,-0.02664177018266266,0.028134884879909568,0.49997735481066263,-2.2645189337358326e-05,-2.7876639659410162e-05,2.6749910338012828e-15,1.5612511283791264e-17,0.0011873716087353425,0.0011873716087353425,0.002374715241617292,0.002374715241617292
5.497787143782138,0.010766754315040457,-0.025993244290109723,0.028134884879909568,0.4999738001994387,-2.6199800561296418e-05,-2.6259220476024282e-05,3.0948652657552395e-15,2.3418766925686896e-17,0.0011873700326485261,0.0011873700326485263,0.0023747152416172925,0.002374715241617292
5.6286868376817125,0.01244374138299758,-0.025233411334951075,0.028134884879909564,0.49997052425095656,-2.947574904346051e-05,-2.3632674205531197e-05,3.481844126169628e-15,3.2959746043559335e-17,0.0011873676738678675,0.0011873676738678675,0.0023747152416172916,0.002374715241617291
5.759586531581287,0.014067442439954777,-0.024365525038552382,0.028134884879909564,0.49996765285807815,-3.234714192182724e-05,-2.009793750366586e-05,3.821013058909195e-15,2.949029909160572e-17,0.0011873648914962997,0.0011873648914963,0.0023747152416172916,0.002374715241617291
5.890486225480862,0.015630904548711032,-0.023393301823275155,0.028134884879909564,0.4999652963668263,-3.470363317369673e-05,-1.5790848280175005e-05,4.09934130911338e-15,2.2551405187698492e-17,0.001187362109124655,0.001187362109124655,0.0023747152416172916,0.002374715241617291
6.021385919380436,0.017127432724489588,-0.022320904898185626,0.028134884879909564,0.49996354533584697,-3.645466415303984e-05,-1.0876925537417076e-05,4.306159649778568e-15,1.3010426069826053e-17,0.00118735975034381,0.0011873597503438103,0.002374715241617292,0.002374715241617291
6.152285613280011,0.018550618603890564,-0.02115292643155441,0.028134884879909564,0.49996246705628855,-3.753294371143007e-05,-5.545008575014451e-06,4.433526299991303e-15,1.6479873021779667e-17,0.0011873581742568072,0.0011873581742568075,0.0023747152416172916,0.002374715241617291
6.283185307179586,0.019894367886486915,-0.01989436788648692,0.028134884879909564,0.49996210296583754,-3.78970341624705e-05,-6.700540668060543e-19,4.476542021184665e-15,2.949029909160572e-17,0.0011873576208086458,0.0011873576208086458,0.0023747152416172916,0.002374715241617291
6.414085001079161,0.021152926431554395,-0.018550618603890578,0.028134884879909564,0.49996246705628855,-3.7532943711430086e-05,5.545008575013614e-06,4.433526299991303e-15,5.898059818321144e-17,0.0011873581742568072,0.0011873581742568072,0.0023747152416172916,0.002374715241617291
6.544984694978735,0.02232090489818562,-0.0171274327244896,0.028134884879909568,0.49996354533584697,-3.645466415303984e-05,1.0876925537418006e-05,4.306173202305724e-15,5.421010862427522e-17,0.0011873597503438105,0.0011873597503438108,0.002374715241617292,0.002374715241617292
6.67588438887831,0.023393301823275144,-0.01563090454871105,0.028134884879909568,0.4999652963668263,-3.470363317369675e-05,1.5790848280175747e-05,4.09934130911338e-15,3.176712365382528e-17,0.001187362109124655,0.0011873621091246555,0.0023747152416172916,0.002374715241617292
