sigma,t,phi_s
0.4542713567839196,12.763819095477388,-0.06357560517722673
0.4552763819095478,12.763819095477388,-0.06395794517286674
0.4562814070351759,12.763819095477388,-0.06433970135897489
0.45728643216080406,12.763819095477388,-0.06472087366261788
0.45829145728643217,12.763819095477388,-0.06510146201257906
0.45929648241206034,12.763819095477388,-0.06548146633935988
0.46030150753768845,12.763819095477388,-0.06586088657518005
0.4613065326633166,12.763819095477388,-0.06623972265397873
0.4623115577889447,12.763819095477388,-0.06661797451141457
0.4633165829145729,12.763819095477388,-0.06699564208486784
0.464321608040201,12.763819095477388,-0.06737272531343945
0.4653266331658292,12.763819095477388,-0.06774922413795292
0.4663316582914573,12.763819095477388,-0.06812513850095411
0.46733668341708545,12.763819095477388,-0.06850046834671274
0.46834170854271356,12.763819095477388,-0.06887521362122216
0.46934673366834173,12.763819095477388,-0.06924937427220094
0.47035175879396984,12.763819095477388,-0.06962295024909253
0.471356783919598,12.763819095477388,-0.06999594150306612
0.4723618090452262,12.763819095477388,-0.07036834798701748
0.4733668341708543,12.763819095477388,-0.07074016965556962
0.4743718592964824,12.763819095477388,-0.07111140646507248
0.47537688442211057,12.763819095477388,-0.0714820583736044
0.47638190954773874,12.763819095477388,-0.07185212534097152
0.47738693467336685,12.763819095477388,-0.07222160732870972
0.47839195979899496,12.763819095477388,-0.07259050430008364
0.4793969849246231,12.763819095477388,-0.0729588162200883
0.4804020100502513,12.763819095477388,-0.07332654305544767
0.4814070351758794,12.763819095477388,-0.07369368477461799
0.4824120603015075,12.763819095477388,-0.07406024134778508
0.4834170854271357,12.763819095477388,-0.07442621274686681
0.48442211055276385,12.763819095477388,-0.07479159894551245
0.48542713567839196,12.763819095477388,-0.07515639991910308
0.48643216080402013,12.763819095477388,-0.0755206156447523
0.48743718592964824,12.763819095477388,-0.07588424610130626
0.4884422110552764,12.763819095477388,-0.07624729126934346
0.4894472361809045,12.763819095477388,-0.07660975113117614
0.4904522613065327,12.763819095477388,-0.07697162567084921
0.4914572864321608,12.763819095477388,-0.07733291487414122
0.49246231155778897,12.763819095477388,-0.07769361872856446
0.4934673366834171,12.763819095477388,-0.07805373722336507
0.49447236180904525,12.763819095477388,-0.07841327034952268
0.49547738693467336,12.763819095477388,-0.0787722180997519
0.4964824120603015,12.763819095477388,-0.07913058046850091
0.4974874371859297,12.763819095477388,-0.07948835745195218
0.4984924623115578,12.763819095477388,-0.07984554904802268
0.4994974874371859,12.763819095477388,-0.08020215525636408
0.5005025125628141,12.763819095477388,-0.08055817607836223
0.5015075376884423,12.763819095477388,-0.08091361151713711
0.5025125628140703,12.763819095477388,-0.08126846157754411
0.5035175879396985,12.763819095477388,-0.08162272626617227
0.5045226130653266,12.763819095477388,-0.08197640559134553
0.5055276381909548,12.763819095477388,-0.08232949956312188
0.506532663316583,12.763819095477388,-0.08268200819329388
0.507537688442211,12.763819095477388,-0.08303393149538804
0.5085427135678392,12.763819095477388,-0.0833852694846653
0.5095477386934674,12.763819095477388,-0.08373602217812014
0.5105527638190955,12.763819095477388,-0.08408618959448139
0.5115577889447236,12.763819095477388,-0.08443577175421095
0.5125628140703518,12.763819095477388,-0.08478476867950459
0.5135678391959799,12.763819095477388,-0.08513318039429123
0.5145728643216081,12.763819095477388,-0.08548100692423251
0.5155778894472361,12.763819095477388,-0.08582824829672361
0.5165829145728643,12.763819095477388,-0.08617490454089138
0.5175879396984925,12.763819095477388,-0.08652097568759556
0.5185929648241207,12.763819095477388,-0.08686646176942762
0.5195979899497487,12.763819095477388,-0.08721136282071028
0.5206030150753769,12.763819095477388,-0.08755567887749824
0.521608040201005,12.763819095477388,-0.087899409977577
0.5226130653266332,12.763819095477388,-0.08824255616046206
0.5236180904522614,12.763819095477388,-0.08858511746739972
0.5246231155778894,12.763819095477388,-0.08892709394136576
0.5256281407035176,12.763819095477388,-0.08926848562706555
0.5266331658291458,12.763819095477388,-0.08960929257093327
0.5276381909547738,12.763819095477388,-0.08994951482113113
0.528643216080402,12.763819095477388,-0.09028915242754991
0.5296482412060302,12.763819095477388,-0.09062820544180758
0.5306532663316583,12.763819095477388,-0.09096667391724901
0.5316582914572865,12.763819095477388,-0.09130455790894525
0.5326633165829145,12.763819095477388,-0.09164185747369377
0.5336683417085427,12.763819095477388,-0.09197857267001673
0.5346733668341709,12.763819095477388,-0.09231470355816127
0.5356783919597989,12.763819095477388,-0.09265025020009837
0.5366834170854271,12.763819095477388,-0.0929852126595227
0.5376884422110553,12.763819095477388,-0.09331959100185161
0.5386934673366834,12.763819095477388,-0.09365338529422437
0.5396984924623116,12.763819095477388,-0.09398659560550178
0.5407035175879397,12.763819095477388,-0.09431922200626564
0.5417085427135678,12.763819095477388,-0.09465126456881712
0.542713567839196,12.763819095477388,-0.09498272336717717
0.5437185929648242,12.763819095477388,-0.0953135984770852
0.5447236180904522,12.763819095477388,-0.09564388997599818
0.5457286432160804,12.763819095477388,-0.09597359794308995
0.5467336683417086,12.763819095477388,-0.09630272245925044
0.5477386934673367,12.763819095477388,-0.09663126360708504
0.5487437185929649,12.763819095477388,-0.09695922147091367
0.549748743718593,12.763819095477388,-0.09728659613676931
0.5507537688442211,12.763819095477388,-0.09761338769239819
0.5517587939698493,12.763819095477388,-0.09793959622725781
0.5527638190954773,12.763819095477388,-0.09826522183251678
0.5537688442211055,12.763819095477388,-0.09859026460105379
0.5547738693467337,12.763819095477388,-0.0989147246274558
0.5557788944723618,12.763819095477388,-0.09923860200801873
0.55678391959799,12.763819095477388,-0.09956189684074443
0.5577889447236181,12.763819095477388,-0.09988460922534148
0.5587939698492462,12.763819095477388,-0.10020673926322293
0.5597989949748744,12.763819095477388,-0.10052828705750606
0.5608040201005025,12.763819095477388,-0.10084925271301058
0.5618090452261306,12.763819095477388,-0.10116963633625846
0.5628140703517588,12.763819095477388,-0.10148943803547149
0.563819095477387,12.763819095477388,-0.1018086579205718
0.5648241206030151,12.763819095477388,-0.10212729610317925
0.5658291457286432,12.763819095477388,-0.10244535269661126
0.5668341708542713,12.763819095477388,-0.10276282781588128
0.5678391959798995,12.763819095477388,-0.10307972157769746
0.5688442211055277,12.763819095477388,-0.10339603410046137
0.5698492462311557,12.763819095477388,-0.1037117655042676
0.5708542713567839,12.763819095477388,-0.10402691591090145
0.5718592964824121,12.763819095477388,-0.10434148544383795
0.5728643216080402,12.763819095477388,-0.10465547422824123
0.5738693467336684,12.763819095477388,-0.10496888239096235
0.5748743718592965,12.763819095477388,-0.10528171006053866
0.5758793969849246,12.763819095477388,-0.10559395736719215
0.5768844221105528,12.763819095477388,-0.1059056244428277
0.5778894472361809,12.763819095477388,-0.10621671142103244
0.578894472361809,12.763819095477388,-0.10652721843707455
0.5798994974874372,12.763819095477388,-0.10683714562790034
0.5809045226130654,12.763819095477388,-0.10714649313213474
0.5819095477386935,12.763819095477388,-0.10745526109007866
0.5829145728643216,12.763819095477388,-0.10776344964370747
0.5839195979899497,12.763819095477388,-0.10807105893667084
0.5849246231155779,12.763819095477388,-0.1083780891142896
0.585929648241206,12.763819095477388,-0.10868454032355496
0.5869346733668341,12.763819095477388,-0.10899041271312734
0.5879396984924623,12.763819095477388,-0.10929570643333433
0.5889447236180905,12.763819095477388,-0.10960042163616908
0.5899497487437186,12.763819095477388,-0.1099045584752893
0.5909547738693467,12.763819095477388,-0.1102081171060149
0.5919597989949749,12.763819095477388,-0.110511097685327
0.592964824120603,12.763819095477388,-0.11081350037186609
0.5939698492462312,12.763819095477388,-0.11111532532593033
0.5949748743718593,12.763819095477388,-0.11141657270947343
0.5959798994974874,12.763819095477388,-0.11171724268610449
0.5969849246231156,12.763819095477388,-0.11201733542108476
0.5979899497487438,12.763819095477388,-0.11231685108132582
0.5989949748743719,12.763819095477388,-0.11261578983538983
0.6,12.763819095477388,-0.1129141518534851
0.4,12.814070351758794,-0.07129382779981784
0.4010050251256282,12.814070351758794,-0.07171363088473717
0.4020100502512563,12.814070351758794,-0.072132815914881
0.40301507537688447,12.814070351758794,-0.07255138269960998
0.4040201005025126,12.814070351758794,-0.07296933105019093
0.40502512562814075,12.814070351758794,-0.07338666077979702
0.40603015075376886,12.814070351758794,-0.07380337170351133
0.407035175879397,12.814070351758794,-0.074219463638328
0.40804020100502514,12.814070351758794,-0.07463493640315533
0.4090452261306533,12.814070351758794,-0.07504978981881716
0.4100502512562814,12.814070351758794,-0.07546402370805523
0.4110552763819096,12.814070351758794,-0.0758776378955312
0.4120603015075377,12.814070351758794,-0.07629063220782853
0.41306532663316586,12.814070351758794,-0.07670300647345467
0.414070351758794,12.814070351758794,-0.0771147605228428
0.41507537688442214,12.814070351758794,-0.07752589418835439
0.41608040201005025,12.814070351758794,-0.07793640730428
0.4170854271356784,12.814070351758794,-0.07834629970684298
0.41809045226130653,12.814070351758794,-0.07875557123419956
0.4190954773869347,12.814070351758794,-0.07916422172644148
0.4201005025125628,12.814070351758794,-0.07957225102559824
0.421105527638191,12.814070351758794,-0.07997965897563858
0.4221105527638191,12.814070351758794,-0.08038644542247173
0.42311557788944726,12.814070351758794,-0.08079261021395023
0.42412060301507537,12.814070351758794,-0.08119815319987142
0.42512562814070354,12.814070351758794,-0.08160307423197852
0.4261306532663317,12.814070351758794,-0.08200737316396296
0.4271356783919598,12.814070351758794,-0.08241104985146627
0.428140703517588,12.814070351758794,-0.08281410415208129
0.4291457286432161,12.814070351758794,-0.08321653592535379
0.43015075376884426,12.814070351758794,-0.08361834503278462
0.4311557788944724,12.814070351758794,-0.08401953133783084
0.43216080402010054,12.814070351758794,-0.08442009470590792
0.43316582914572865,12.814070351758794,-0.08482003500439035
0.4341708542713568,12.814070351758794,-0.08521935210261453
0.43517587939698493,12.814070351758794,-0.08561804587187857
0.4361809045226131,12.814070351758794,-0.0860161161854456
0.4371859296482412,12.814070351758794,-0.08641356291854428
0.4381909547738694,12.814070351758794,-0.08681038594836986
0.4391959798994975,12.814070351758794,-0.087206585154087
0.44020100502512566,12.814070351758794,-0.08760216041682983
0.44120603015075377,12.814070351758794,-0.08799711161970407
0.44221105527638194,12.814070351758794,-0.08839143864778823
0.44321608040201005,12.814070351758794,-0.08878514138813506
0.4442211055276382,12.814070351758794,-0.08917821972977265
0.4452261306532663,12.814070351758794,-0.08957067356370592
0.4462311557788945,12.814070351758794,-0.0899625027829179
0.4472361809045226,12.814070351758794,-0.09035370728237115
0.4482412060301508,12.814070351758794,-0.09074428695900841
0.4492462311557789,12.814070351758794,-0.09113424171175473
0.45025125628140705,12.814070351758794,-0.09152357144151804
0.4512562814070352,12.814070351758794,-0.09191227605118985
0.45226130653266333,12.814070351758794,-0.09230035544564798
0.45326633165829144,12.814070351758794,-0.09268780953175615
0.4542713567839196,12.814070351758794,-0.09307463821836597
0.4552763819095478,12.814070351758794,-0.09346084141631722
0.4562814070351759,12.814070351758794,-0.09384641903843999
0.45728643216080406,12.814070351758794,-0.09423137099955489
0.45829145728643217,12.814070351758794,-0.09461569721647442
0.45929648241206034,12.814070351758794,-0.09499939760800344
0.46030150753768845,12.814070351758794,-0.09538247209494109
0.4613065326633166,12.814070351758794,-0.09576492060008128
0.4623115577889447,12.814070351758794,-0.09614674304821304
0.4633165829145729,12.814070351758794,-0.09652793936612229
0.464321608040201,12.814070351758794,-0.09690850948259229
0.4653266331658292,12.814070351758794,-0.09728845332840468
0.4663316582914573,12.814070351758794,-0.09766777083633994
0.46733668341708545,12.814070351758794,-0.09804646194117886
0.46834170854271356,12.814070351758794,-0.09842452657970252
0.46934673366834173,12.814070351758794,-0.09880196469069367
0.47035175879396984,12.814070351758794,-0.0991787762149375
0.471356783919598,12.814070351758794,-0.09955496109522173
0.4723618090452262,12.814070351758794,-0.09993051927633806
0.4733668341708543,12.814070351758794,-0.10030545070508227
0.4743718592964824,12.814070351758794,-0.1006797553302553
0.47537688442211057,12.814070351758794,-0.1010534331026633
0.47638190954773874,12.814070351758794,-0.10142648397511926
0.47738693467336685,12.814070351758794,-0.10179890790244216
0.47839195979899496,12.814070351758794,-0.10217070484145883
0.4793969849246231,12.814070351758794,-0.1025418747510041
0.4804020100502513,12.814070351758794,-0.10291241759192071
0.4814070351758794,12.814070351758794,-0.10328233332706029
0.4824120603015075,12.814070351758794,-0.10365162192128428
0.4834170854271357,12.814070351758794,-0.10402028334146346
0.48442211055276385,12.814070351758794,-0.10438831755647895
0.48542713567839196,12.814070351758794,-0.1047557245372225
0.48643216080402013,12.814070351758794,-0.10512250425659662
0.48743718592964824,12.814070351758794,-0.10548865668951544
0.4884422110552764,12.814070351758794,-0.10585418181290449
0.4894472361809045,12.814070351758794,-0.10621907960570127
0.4904522613065327,12.814070351758794,-0.10658335004885551
0.4914572864321608,12.814070351758794,-0.10694699312532957
0.49246231155778897,12.814070351758794,-0.1073100088200983
0.4934673366834171,12.814070351758794,-0.1076723971201495
0.49447236180904525,12.814070351758794,-0.10803415801448443
0.49547738693467336,12.814070351758794,-0.10839529149411672
0.4964824120603015,12.814070351758794,-0.10875579755207443
0.4974874371859297,12.814070351758794,-0.1091156761833983
0.4984924623115578,12.814070351758794,-0.10947492738514361
0.4994974874371859,12.814070351758794,-0.1098335511563785
0.5005025125628141,12.814070351758794,-0.11019154749818527
0.5015075376884423,12.814070351758794,-0.11054891641365966
0.5025125628140703,12.814070351758794,-0.11090565790791146
0.5035175879396985,12.814070351758794,-0.11126177198806399
0.5045226130653266,12.814070351758794,-0.11161725866325443
0.5055276381909548,12.814070351758794,-0.11197211794463341
0.506532663316583,12.814070351758794,-0.11232634984536517
0.507537688442211,12.814070351758794,-0.11267995438062735
0.5085427135678392,12.814070351758794,-0.11303293156761092
0.5095477386934674,12.814070351758794,-0.11338528142551961
0.5105527638190955,12.814070351758794,-0.11373700397557063
0.5115577889447236,12.814070351758794,-0.1140880992409934
0.5125628140703518,12.814070351758794,-0.11443856724702998
0.5135678391959799,12.814070351758794,-0.11478840802093479
0.5145728643216081,12.814070351758794,-0.11513762159197388
0.5155778894472361,12.814070351758794,-0.11548620799142537
0.5165829145728643,12.814070351758794,-0.11583416725257802
0.5175879396984925,12.814070351758794,-0.11618149941073232
0.5185929648241207,12.814070351758794,-0.11652820450319885
0.5195979899497487,12.814070351758794,-0.11687428256929837
0.5206030150753769,12.814070351758794,-0.1172197336503618
0.521608040201005,12.814070351758794,-0.11756455778972892
0.5226130653266332,12.814070351758794,-0.11790875503274854
0.5236180904522614,12.814070351758794,-0.11825232542677803
0.5246231155778894,12.814070351758794,-0.11859526902118217
0.5256281407035176,12.814070351758794,-0.1189375858673339
0.5266331658291458,12.814070351758794,-0.1192792760186119
0.5276381909547738,12.814070351758794,-0.11962033953040158
0.528643216080402,12.814070351758794,-0.11996077646009395
0.5296482412060302,12.814070351758794,-0.12030058686708513
0.5306532663316583,12.814070351758794,-0.12063977081277501
0.5316582914572865,12.814070351758794,-0.1209783283605676
0.5326633165829145,12.814070351758794,-0.12131625957586925
0.5336683417085427,12.814070351758794,-0.1216535645260896
0.5346733668341709,12.814070351758794,-0.1219902432806383
0.5356783919597989,12.814070351758794,-0.12232629591092711
0.5366834170854271,12.814070351758794,-0.12266172249036675
0.5376884422110553,12.814070351758794,-0.12299652309436737
0.5386934673366834,12.814070351758794,-0.1233306978003377
0.5396984924623116,12.814070351758794,-0.12366424668768322
0.5407035175879397,12.814070351758794,-0.12399716983780645
0.5417085427135678,12.814070351758794,-0.12432946733410531
0.542713567839196,12.814070351758794,-0.12466113926197261
0.5437185929648242,12.814070351758794,-0.12499218570879458
0.5447236180904522,12.814070351758794,-0.12532260676395046
0.5457286432160804,12.814070351758794,-0.1256524025188114
0.5467336683417086,12.814070351758794,-0.12598157306673913
0.5477386934673367,12.814070351758794,-0.12631011850308502
0.5487437185929649,12.814070351758794,-0.12663803892518927
0.549748743718593,12.814070351758794,-0.12696533443237973
0.5507537688442211,12.814070351758794,-0.12729200512597028
0.5517587939698493,12.814070351758794,-0.12761805110926078
0.5527638190954773,12.814070351758794,-0.12794347248753465
0.5537688442211055,12.814070351758794,-0.12826826936805874
0.5547738693467337,12.814070351758794,-0.12859244186008179
0.5557788944723618,12.814070351758794,-0.1289159900748325
0.55678391959799,12.814070351758794,-0.12923891412551955
0.5577889447236181,12.814070351758794,-0.1295612141273294
0.5587939698492462,12.814070351758794,-0.1298828901974257
0.5597989949748744,12.814070351758794,-0.1302039424549465
0.5608040201005025,12.814070351758794,-0.13052437102100542
0.5618090452261306,12.814070351758794,-0.13084417601868775
0.5628140703517588,12.814070351758794,-0.13116335757305098
0.563819095477387,12.814070351758794,-0.1314819158111219
0.5648241206030151,12.814070351758794,-0.13179985086189638
0.5658291457286432,12.814070351758794,-0.13211716285633726
0.5668341708542713,12.814070351758794,-0.1324338519273728
0.5678391959798995,12.814070351758794,-0.13274991820989618
0.5688442211055277,12.814070351758794,-0.1330653618407626
0.5698492462311557,12.814070351758794,-0.1333801829587883
0.5708542713567839,12.814070351758794,-0.1336943817047497
0.5718592964824121,12.814070351758794,-0.13400795822138062
0.5728643216080402,12.814070351758794,-0.13432091265337187
0.5738693467336684,12.814070351758794,-0.13463324514736832
0.5748743718592965,12.814070351758794,-0.13494495585196883
0.5758793969849246,12.814070351758794,-0.13525604491772297
0.5768844221105528,12.814070351758794,-0.1355665124971306
0.5778894472361809,12.814070351758794,-0.1358763587446392
0.578894472361809,12.814070351758794,-0.13618558381664336
0.5798994974874372,12.814070351758794,-0.1364941878714812
0.5809045226130654,12.814070351758794,-0.13680217106943462
0.5819095477386935,12.814070351758794,-0.13710953357272612
0.5829145728643216,12.814070351758794,-0.13741627554551722
0.5839195979899497,12.814070351758794,-0.1377223971539074
0.5849246231155779,12.814070351758794,-0.13802789856593103
0.585929648241206,12.814070351758794,-0.13833277995155635
0.5869346733668341,12.814070351758794,-0.1386370414826834
0.5879396984924623,12.814070351758794,-0.13894068333314205
0.5889447236180905,12.814070351758794,-0.1392437056786898
0.5899497487437186,12.814070351758794,-0.1395461086970104
0.5909547738693467,12.814070351758794,-0.139847892567711
0.5919597989949749,12.814070351758794,-0.14014905747232084
0.592964824120603,12.814070351758794,-0.14044960359428965
0.5939698492462312,12.814070351758794,-0.14074953111898383
0.5949748743718593,12.814070351758794,-0.1410488402336864
0.5959798994974874,12.814070351758794,-0.1413475311275938
0.5969849246231156,12.814070351758794,-0.1416456039918138
0.5979899497487438,12.814070351758794,-0.14194305901936363
0.5989949748743719,12.814070351758794,-0.142239896405168
0.6,12.814070351758794,-0.14253611634605637
0.4,12.864321608040202,-0.10206831869179842
0.4010050251256282,12.864321608040202,-0.10249469716592956
0.4020100502512563,12.864321608040202,-0.10292041211315328
0.40301507537688447,12.864321608040202,-0.10334546331064152
0.4040201005025126,12.864321608040202,-0.10376985053778102
0.40502512562814075,12.864321608040202,-0.10419357357617566
0.40603015075376886,12.864321608040202,-0.1046166322096498
0.407035175879397,12.864321608040202,-0.10503902622425038
0.40804020100502514,12.864321608040202,-0.10546075540824966
0.4090452261306533,12.864321608040202,-0.10588181955214833
0.4100502512562814,12.864321608040202,-0.10630221844867761
0.4110552763819096,12.864321608040202,-0.1067219518928016
0.4120603015075377,12.864321608040202,-0.10714101968172085
0.41306532663316586,12.864321608040202,-0.10755942161487389
0.414070351758794,12.864321608040202,-0.10797715749394027
0.41507537688442214,12.864321608040202,-0.10839422712284276
0.41608040201005025,12.864321608040202,-0.10881063030774986
0.4170854271356784,12.864321608040202,-0.10922636685707843
0.41809045226130653,12.864321608040202,-0.10964143658149614
0.4190954773869347,12.864321608040202,-0.11005583929392278
0.4201005025125628,12.864321608040202,-0.1104695748095344
0.421105527638191,12.864321608040202,-0.11088264294576433
0.4221105527638191,12.864321608040202,-0.11129504352230561
0.42311557788944726,12.864321608040202,-0.11170677636111363
0.42412060301507537,12.864321608040202,-0.11211784128640843
0.42512562814070354,12.864321608040202,-0.11252823812467615
0.4261306532663317,12.864321608040202,-0.11293796670467222
0.4271356783919598,12.864321608040202,-0.1133470268574226
0.428140703517588,12.864321608040202,-0.11375541841622648
0.4291457286432161,12.864321608040202,-0.11416314121665841
0.43015075376884426,12.864321608040202,-0.11457019509657
0.4311557788944724,12.864321608040202,-0.11497657989609224
0.43216080402010054,12.864321608040202,-0.11538229545763709
0.43316582914572865,12.864321608040202,-0.11578734162590043
0.4341708542713568,12.864321608040202,-0.11619171824786273
0.43517587939698493,12.864321608040202,-0.116595425172792
0.4361809045226131,12.864321608040202,-0.11699846225224539
0.4371859296482412,12.864321608040202,-0.11740082934007062
0.4381909547738694,12.864321608040202,-0.11780252629240855
0.4391959798994975,12.864321608040202,-0.11820355296769491
0.44020100502512566,12.864321608040202,-0.1186039092266613
0.44120603015075377,12.864321608040202,-0.11900359493233766
0.44221105527638194,12.864321608040202,-0.1194026099500541
0.44321608040201005,12.864321608040202,-0.11980095414744245
0.4442211055276382,12.864321608040202,-0.1201986273944372
0.4452261306532663,12.864321608040202,-0.12059562956327839
0.4462311557788945,12.864321608040202,-0.12099196052851258
0.4472361809045226,12.864321608040202,-0.12138762016699453
0.4482412060301508,12.864321608040202,-0.1217826083578885
0.4492462311557789,12.864321608040202,-0.12217692498267026
0.45025125628140705,12.864321608040202,-0.1225705699251285
0.4512562814070352,12.864321608040202,-0.1229635430713659
0.45226130653266333,12.864321608040202,-0.12335584430980115
0.45326633165829144,12.864321608040202,-0.12374747353117012
0.4542713567839196,12.864321608040202,-0.12413843062852689
0.4552763819095478,12.864321608040202,-0.12452871549724594
0.4562814070351759,12.864321608040202,-0.12491832803502272
0.45728643216080406,12.864321608040202,-0.12530726814187562
0.45829145728643217,12.864321608040202,-0.12569553572014655
0.45929648241206034,12.864321608040202,-0.1260831306745027
0.46030150753768845,12.864321608040202,-0.12647005291193747
0.4613065326633166,12.864321608040202,-0.12685630234177211
0.4623115577889447,12.864321608040202,-0.1272418788756566
0.4633165829145729,12.864321608040202,-0.12762678242757036
0.464321608040201,12.864321608040202,-0.12801101291382405
0.4653266331658292,12.864321608040202,-0.1283945702530605
0.4663316582914573,12.864321608040202,-0.1287774543662556
0.46733668341708545,12.864321608040202,-0.12915966517671898
0.46834170854271356,12.864321608040202,-0.12954120261009608
0.46934673366834173,12.864321608040202,-0.12992206659436806
0.47035175879396984,12.864321608040202,-0.13030225705985288
0.471356783919598,12.864321608040202,-0.13068177393920696
0.4723618090452262,12.864321608040202,-0.13106061716742518
0.4733668341708543,12.864321608040202,-0.13143878668184222
0.4743718592964824,12.864321608040202,-0.13181628242213306
0.47537688442211057,12.864321608040202,-0.13219310433031398
0.47638190954773874,12.864321608040202,-0.13256925235074404
0.47738693467336685,12.864321608040202,-0.13294472643012378
0.47839195979899496,12.864321608040202,-0.13331952651749837
0.4793969849246231,12.864321608040202,-0.13369365256425647
0.4804020100502513,12.864321608040202,-0.13406710452413176
0.4814070351758794,12.864321608040202,-0.13443988235320348
0.4824120603015075,12.864321608040202,-0.13481198600989644
0.4834170854271357,12.864321608040202,-0.13518341545498253
0.48442211055276385,12.864321608040202,-0.13555417065158032
0.48542713567839196,12.864321608040202,-0.1359242515651564
0.48643216080402013,12.864321608040202,-0.13629365816352484
0.48743718592964824,12.864321608040202,-0.1366623904168487
0.4884422110552764,12.864321608040202,-0.13703044829763983
0.4894472361809045,12.864321608040202,-0.13739783178075915
0.4904522613065327,12.864321608040202,-0.1377645408434177
0.4914572864321608,12.864321608040202,-0.13813057546517593
0.49246231155778897,12.864321608040202,-0.1384959356279449
0.4934673366834171,12.864321608040202,-0.13886062131598628
0.49447236180904525,12.864321608040202,-0.1392246325159121
0.49547738693467336,12.864321608040202,-0.13958796921668598
0.4964824120603015,12.864321608040202,-0.13995063140962188
0.4974874371859297,12.864321608040202,-0.14031261908838555
0.4984924623115578,12.864321608040202,-0.14067393224899444
0.4994974874371859,12.864321608040202,-0.14103457088981675
0.5005025125628141,12.864321608040202,-0.14139453501157304
0.5015075376884423,12.864321608040202,-0.14175382461733457
0.5025125628140703,12.864321608040202,-0.14211243971252502
0.5035175879396985,12.864321608040202,-0.1424703803049192
0.5045226130653266,12.864321608040202,-0.1428276464046435
0.5055276381909548,12.864321608040202,-0.1431842380241757
0.506532663316583,12.864321608040202,-0.1435401551783448
0.507537688442211,12.864321608040202,-0.1438953978843312
0.5085427135678392,12.864321608040202,-0.14424996616166605
0.5095477386934674,12.864321608040202,-0.14460386003223127
0.5105527638190955,12.864321608040202,-0.14495707952025952
0.5115577889447236,12.864321608040202,-0.14530962465233302
0.5125628140703518,12.864321608040202,-0.14566149545738527
0.5135678391959799,12.864321608040202,-0.14601269196669817
0.5145728643216081,12.864321608040202,-0.14636321421390336
0.5155778894472361,12.864321608040202,-0.14671306223498157
0.5165829145728643,12.864321608040202,-0.14706223606826183
0.5175879396984925,12.864321608040202,-0.1474107357544213
0.5185929648241207,12.864321608040202,-0.1477585613364845
0.5195979899497487,12.864321608040202,-0.14810571285982355
0.5206030150753769,12.864321608040202,-0.14845219037215654
0.521608040201005,12.864321608040202,-0.14879799392354787
0.5226130653266332,12.864321608040202,-0.14914312356640747
0.5236180904522614,12.864321608040202,-0.14948757935548973
0.5246231155778894,12.864321608040202,-0.14983136134789335
0.5256281407035176,12.864321608040202,-0.15017446960306083
0.5266331658291458,12.864321608040202,-0.15051690418277688
0.5276381909547738,12.864321608040202,-0.15085866515116841
0.528643216080402,12.864321608040202,-0.15119975257470403
0.5296482412060302,12.864321608040202,-0.15154016652219215
0.5306532663316583,12.864321608040202,-0.15187990706478127
0.5316582914572865,12.864321608040202,-0.15221897427595868
0.5326633165829145,12.864321608040202,-0.15255736823154978
0.5336683417085427,12.864321608040202,-0.15289508900971638
0.5346733668341709,12.864321608040202,-0.15323213669095695
0.5356783919597989,12.864321608040202,-0.1535685113581047
0.5366834170854271,12.864321608040202,-0.1539042130963276
0.5376884422110553,12.864321608040202,-0.1542392419931258
0.5386934673366834,12.864321608040202,-0.1545735981383322
0.5396984924623116,12.864321608040202,-0.15490728162411035
0.5407035175879397,12.864321608040202,-0.15524029254495403
0.5417085427135678,12.864321608040202,-0.15557263099768476
0.542713567839196,12.864321608040202,-0.15590429708145304
0.5437185929648242,12.864321608040202,-0.15623529089773466
0.5447236180904522,12.864321608040202,-0.15656561255033105
0.5457286432160804,12.864321608040202,-0.1568952621453668
0.5467336683417086,12.864321608040202,-0.15722423979129024
0.5477386934673367,12.864321608040202,-0.1575525455988698
0.5487437185929649,12.864321608040202,-0.1578801796811947
0.549748743718593,12.864321608040202,-0.15820714215367224
0.5507537688442211,12.864321608040202,-0.158533433134027
0.5517587939698493,12.864321608040202,-0.15885905274229972
0.5527638190954773,12.864321608040202,-0.1591840011008444
0.5537688442211055,12.864321608040202,-0.15950827833432898
0.5547738693467337,12.864321608040202,-0.15983188456973213
0.5557788944723618,12.864321608040202,-0.1601548199363421
0.55678391959799,12.864321608040202,-0.1604770845657559
0.5577889447236181,12.864321608040202,-0.1607986785918763
0.5587939698492462,12.864321608040202,-0.1611196021509119
0.5597989949748744,12.864321608040202,-0.16143985538137395
0.5608040201005025,12.864321608040202,-0.16175943842407572
0.5618090452261306,12.864321608040202,-0.16207835142213028
0.5628140703517588,12.864321608040202,-0.16239659452094876
0.563819095477387,12.864321608040202,-0.16271416786823875
0.5648241206030151,12.864321608040202,-0.16303107161400268
0.5658291457286432,12.864321608040202,-0.16334730591053542
0.5668341708542713,12.864321608040202,-0.16366287091242313
0.5678391959798995,12.864321608040202,-0.1639777667765405
0.5688442211055277,12.864321608040202,-0.16429199366205022
0.5698492462311557,12.864321608040202,-0.16460555173039948
0.5708542713567839,12.864321608040202,-0.16491844114531903
0.5718592964824121,12.864321608040202,-0.1652306620728209
0.5728643216080402,12.864321608040202,-0.16554221468119656
0.5738693467336684,12.864321608040202,-0.16585309914101415
