index,height,source
165,342.750075905114,odlyzko_1-10k
166,344.013616607866,odlyzko_1-10k
167,345.37409766176,odlyzko_1-10k
168,347.150119552232,odlyzko_1-10k
169,348.484625697382,odlyzko_1-10k
170,350.157495702235,odlyzko_1-10k
171,351.622254834705,odlyzko_1-10k
172,353.430164743867,odlyzko_1-10k
173,355.039444703769,odlyzko_1-10k
174,356.72598326429,odlyzko_1-10k
175,358.153595336548,odlyzko_1-10k
176,359.825002599961,odlyzko_1-10k
177,361.460520292939,odlyzko_1-10k
178,362.766803225684,odlyzko_1-10k
179,364.151466211303,odlyzko_1-10k
180,365.519426410623,odlyzko_1-10k
181,366.994199198859,odlyzko_1-10k
182,368.609259648437,odlyzko_1-10k
183,370.231458604669,odlyzko_1-10k
184,371.949703193334,odlyzko_1-10k
185,373.278322293815,odlyzko_1-10k
186,374.899877983774,odlyzko_1-10k
187,376.520265306501,odlyzko_1-10k
188,377.977158607194,odlyzko_1-10k
189,379.709339025187,odlyzko_1-10k
190,381.478985137032,odlyzko_1-10k
191,383.157212673411,odlyzko_1-10k
192,384.725231341315,odlyzko_1-10k
193,386.271143563273,odlyzko_1-10k
194,387.7265554387,odlyzko_1-10k
195,389.244040319542,odlyzko_1-10k
196,390.882362737867,odlyzko_1-10k
197,392.611484061929,odlyzko_1-10k
198,394.081279740386,odlyzko_1-10k
199,395.880236981771,odlyzko_1-10k
200,397.577102877682,odlyzko_1-10k
201,399.159216749994,odlyzko_1-10k
202,400.777520227684,odlyzko_1-10k
203,402.002056534892,odlyzko_1-10k
204,403.48182131311,odlyzko_1-10k
205,404.975947148074,odlyzko_1-10k
206,406.624274310967,odlyzko_1-10k
207,408.283940830485,odlyzko_1-10k
208,409.580618606097,odlyzko_1-10k
209,411.125561614736,odlyzko_1-10k
210,412.8155329149,odlyzko_1-10k
211,414.206849828736,odlyzko_1-10k
212,415.985339541357,odlyzko_1-10k
213,417.662435235405,odlyzko_1-10k
214,419.271885356361,odlyzko_1-10k
215,420.974498792451,odlyzko_1-10k
216,422.370660131538,odlyzko_1-10k
217,423.923094538661,odlyzko_1-10k
218,425.619928577511,odlyzko_1-10k
219,427.309340021524,odlyzko_1-10k
220,428.841883778413,odlyzko_1-10k
221,430.371405075797,odlyzko_1-10k
222,432.068323651393,odlyzko_1-10k
223,433.575767373269,odlyzko_1-10k
224,435.034447764939,odlyzko_1-10k
225,436.286420630568,odlyzko_1-10k
226,437.657674460183,odlyzko_1-10k
227,438.851203043626,odlyzko_1-10k
228,440.381815898391,odlyzko_1-10k
229,441.899273870081,odlyzko_1-10k
230,443.428669271668,odlyzko_1-10k
231,445.059871114434,odlyzko_1-10k
232,446.63291796844,odlyzko_1-10k
233,447.959713685211,odlyzko_1-10k
234,449.647389447892,odlyzko_1-10k
235,451.220883511608,odlyzko_1-10k
236,452.447902764429,odlyzko_1-10k
237,454.121883685959,odlyzko_1-10k
238,455.31576278575,odlyzko_1-10k
239,456.638079851251,odlyzko_1-10k
240,457.859033708247,odlyzko_1-10k
241,459.485090670331,odlyzko_1-10k
242,460.960087008302,odlyzko_1-10k
243,462.577660006519,odlyzko_1-10k
244,464.223508588255,odlyzko_1-10k
245,465.888679065421,odlyzko_1-10k
246,467.375788168424,odlyzko_1-10k
247,469.056656242371,odlyzko_1-10k
248,470.417094135937,odlyzko_1-10k
249,471.594067249601,odlyzko_1-10k
250,472.789322635389,odlyzko_1-10k
251,474.059717562378,odlyzko_1-10k
252,475.492938865691,odlyzko_1-10k
253,476.762001635587,odlyzko_1-10k
254,478.407508057237,odlyzko_1-10k
255,479.992122914499,odlyzko_1-10k
256,481.395140465522,odlyzko_1-10k
257,482.565674813086,odlyzko_1-10k
258,483.909617341922,odlyzko_1-10k
259,485.357948234732,odlyzko_1-10k
260,486.545786340232,odlyzko_1-10k
261,488.010941680445,odlyzko_1-10k
262,489.545408290247,odlyzko_1-10k
263,491.239834935824,odlyzko_1-10k
264,492.484718580231,odlyzko_1-10k
265,494.113150182433,odlyzko_1-10k
266,495.473667224811,odlyzko_1-10k
267,496.978394426412,odlyzko_1-10k
268,498.471665665556,odlyzko_1-10k
269,499.670550482729,odlyzko_1-10k
270,500.827816983843,odlyzko_1-10k
271,502.523140344379,odlyzko_1-10k
272,503.674875830989,odlyzko_1-10k
273,505.377235518862,odlyzko_1-10k
274,507.095601033356,odlyzko_1-10k
275,508.377814064697,odlyzko_1-10k
276,510.020954126693,odlyzko_1-10k
277,511.360872744041,odlyzko_1-10k
278,512.830361883578,odlyzko_1-10k
279,514.26141769007,odlyzko_1-10k
280,515.641022354716,odlyzko_1-10k
281,517.05491354512,odlyzko_1-10k
282,518.299096680333,odlyzko_1-10k
283,519.773352334225,odlyzko_1-10k
284,520.938577769113,odlyzko_1-10k
285,522.304092876354,odlyzko_1-10k
286,523.938437253278,odlyzko_1-10k
287,525.393080419782,odlyzko_1-10k
288,526.994513655212,odlyzko_1-10k
289,528.563715447009,odlyzko_1-10k
290,529.699541600246,odlyzko_1-10k
291,531.160194454857,odlyzko_1-10k
292,532.526122020709,odlyzko_1-10k
293,534.014284028453,odlyzko_1-10k
294,535.208300748767,odlyzko_1-10k
295,536.700261094018,odlyzko_1-10k
296,537.980940480226,odlyzko_1-10k
297,539.222226038355,odlyzko_1-10k
298,540.85798169021,odlyzko_1-10k
299,542.028106922512,odlyzko_1-10k
300,543.426333432402,odlyzko_1-10k
301,544.761255896819,odlyzko_1-10k
302,546.304627632992,odlyzko_1-10k
303,547.888692758963,odlyzko_1-10k
304,549.189877275358,odlyzko_1-10k
305,550.357870054768,odlyzko_1-10k
306,551.938353672872,odlyzko_1-10k
307,553.302980229624,odlyzko_1-10k
308,554.868024362811,odlyzko_1-10k
309,556.229045630177,odlyzko_1-10k
310,557.634894277962,odlyzko_1-10k
311,559.270977644887,odlyzko_1-10k
312,560.840330614069,odlyzko_1-10k
313,562.418314736682,odlyzko_1-10k
314,563.651656738794,odlyzko_1-10k
315,565.073744422236,odlyzko_1-10k
316,566.211788428098,odlyzko_1-10k
317,567.555687516106,odlyzko_1-10k
318,568.679353305888,odlyzko_1-10k
319,570.082149761039,odlyzko_1-10k
320,571.651464040755,odlyzko_1-10k
321,572.816943593718,odlyzko_1-10k
322,574.235869734495,odlyzko_1-10k
323,575.557742480743,odlyzko_1-10k
324,576.918837600415,odlyzko_1-10k
325,578.483977944599,odlyzko_1-10k
326,579.801121282526,odlyzko_1-10k
327,581.194834901115,odlyzko_1-10k
328,582.42913280831,odlyzko_1-10k
329,583.940934678668,odlyzko_1-10k
330,585.105080697032,odlyzko_1-10k
331,586.669891460672,odlyzko_1-10k
332,588.301956555587,odlyzko_1-10k
333,589.525298182699,odlyzko_1-10k
334,590.913895680123,odlyzko_1-10k
335,592.484420306255,odlyzko_1-10k
336,593.932407633665,odlyzko_1-10k
337,595.104437461563,odlyzko_1-10k
338,596.358000113108,odlyzko_1-10k
339,597.756893036748,odlyzko_1-10k
340,599.110084273315,odlyzko_1-10k
341,600.695114703079,odlyzko_1-10k
342,601.840700488819,odlyzko_1-10k
343,603.391225060038,odlyzko_1-10k
344,604.803225415061,odlyzko_1-10k
345,606.227128122788,odlyzko_1-10k
346,607.515314137312,odlyzko_1-10k
347,608.982949985064,odlyzko_1-10k
348,610.10750555127,odlyzko_1-10k
349,611.674983572817,odlyzko_1-10k
350,612.820439566821,odlyzko_1-10k
351,614.258235576875,odlyzko_1-10k
352,615.839210840888,odlyzko_1-10k
353,617.423818152386,odlyzko_1-10k
354,618.585341208842,odlyzko_1-10k
355,620.064339954323,odlyzko_1-10k
356,621.588242809716,odlyzko_1-10k
357,623.094899789483,odlyzko_1-10k
358,624.636237596601,odlyzko_1-10k
359,625.92352439947,odlyzko_1-10k
360,627.500328484485,odlyzko_1-10k
361,628.832393095924,odlyzko_1-10k
362,630.400215069119,odlyzko_1-10k
363,631.590892296486,odlyzko_1-10k
364,632.863730000874,odlyzko_1-10k
365,633.974929582246,odlyzko_1-10k
366,635.250891276445,odlyzko_1-10k
367,636.836434120189,odlyzko_1-10k
368,637.968879735946,odlyzko_1-10k
369,639.154495320794,odlyzko_1-10k
370,640.603908729395,odlyzko_1-10k
371,642.133215364605,odlyzko_1-10k
372,643.588418749479,odlyzko_1-10k
373,645.042379238738,odlyzko_1-10k
374,646.601030080542,odlyzko_1-10k
375,647.742296326433,odlyzko_1-10k
376,649.089139075173,odlyzko_1-10k
377,650.370524239658,odlyzko_1-10k
378,651.975075181275,odlyzko_1-10k
379,653.450337886861,odlyzko_1-10k
380,654.630974179208,odlyzko_1-10k
381,655.905446228226,odlyzko_1-10k
382,657.165206964182,odlyzko_1-10k
383,658.747866052647,odlyzko_1-10k
384,660.243716701248,odlyzko_1-10k
385,661.344728050798,odlyzko_1-10k
386,662.737101875445,odlyzko_1-10k
387,664.194979655865,odlyzko_1-10k
388,665.732331625976,odlyzko_1-10k
389,667.297864934398,odlyzko_1-10k
390,668.399703385489,odlyzko_1-10k
391,669.736948705589,odlyzko_1-10k
392,670.926041992305,odlyzko_1-10k
393,672.40543073382,odlyzko_1-10k
394,673.9066598961,odlyzko_1-10k
395,675.171557765982,odlyzko_1-10k
396,676.453098873772,odlyzko_1-10k
397,677.583758762913,odlyzko_1-10k
398,679.106620611981,odlyzko_1-10k
399,680.229714883899,odlyzko_1-10k
400,681.524189563729,odlyzko_1-10k
401,682.784909431718,odlyzko_1-10k
402,683.986829414044,odlyzko_1-10k
403,685.433666442422,odlyzko_1-10k
404,686.807518917816,odlyzko_1-10k
405,688.201892590318,odlyzko_1-10k
406,689.428369345009,odlyzko_1-10k
407,690.736998224083,odlyzko_1-10k
408,692.085966145597,odlyzko_1-10k
409,693.629443175086,odlyzko_1-10k
410,695.087281680288,odlyzko_1-10k
411,696.298120867678,odlyzko_1-10k
412,697.588670293668,odlyzko_1-10k
413,698.775885634305,odlyzko_1-10k
414,700.314454554412,odlyzko_1-10k
415,701.420837146058,odlyzko_1-10k
416,702.789132897807,odlyzko_1-10k
417,704.10373410924,odlyzko_1-10k
418,705.630327836701,odlyzko_1-10k
419,706.713023075517,odlyzko_1-10k
420,708.291434266607,odlyzko_1-10k
421,709.368081492154,odlyzko_1-10k
422,710.774937452492,odlyzko_1-10k
423,712.028922125997,odlyzko_1-10k
424,713.412426138981,odlyzko_1-10k
425,714.906696768174,odlyzko_1-10k
426,715.96898603594,odlyzko_1-10k
427,717.269130885688,odlyzko_1-10k
428,718.834322041668,odlyzko_1-10k
429,720.182366409303,odlyzko_1-10k
430,721.701849251071,odlyzko_1-10k
431,723.134253035917,odlyzko_1-10k
432,724.661518616867,odlyzko_1-10k
433,726.184845493585,odlyzko_1-10k
434,727.337913271159,odlyzko_1-10k
435,728.698425843344,odlyzko_1-10k
436,730.277758185971,odlyzko_1-10k
437,731.336589900827,odlyzko_1-10k
438,732.802432294999,odlyzko_1-10k
439,734.083677399373,odlyzko_1-10k
440,735.251606151213,odlyzko_1-10k
441,736.460038787771,odlyzko_1-10k
442,737.847508711706,odlyzko_1-10k
443,739.039174624568,odlyzko_1-10k
444,740.518134722616,odlyzko_1-10k
445,742.082831143623,odlyzko_1-10k
446,743.286310659896,odlyzko_1-10k
447,744.410380017674,odlyzko_1-10k
448,745.967762233818,odlyzko_1-10k
449,747.072621578729,odlyzko_1-10k
450,748.401784003313,odlyzko_1-10k
451,749.643934237348,odlyzko_1-10k
452,750.8240878181,odlyzko_1-10k
453,752.174701441118,odlyzko_1-10k
454,753.57203067444,odlyzko_1-10k
455,755.01287644017,odlyzko_1-10k
456,756.580099435773,odlyzko_1-10k
457,757.875384069663,odlyzko_1-10k
458,759.398217656905,odlyzko_1-10k
459,760.965470806768,odlyzko_1-10k
460,762.261316160793,odlyzko_1-10k
461,763.709529634935,odlyzko_1-10k
462,764.78167231109,odlyzko_1-10k
463,765.97522099375,odlyzko_1-10k
464,767.211583109056,odlyzko_1-10k
465,768.452110203986,odlyzko_1-10k
466,769.663989391569,odlyzko_1-10k
467,771.053270273344,odlyzko_1-10k
468,772.190560789435,odlyzko_1-10k
469,773.289347542364,odlyzko_1-10k
470,774.812538931374,odlyzko_1-10k
471,776.201053135404,odlyzko_1-10k
472,777.715324436228,odlyzko_1-10k
473,778.764076822451,odlyzko_1-10k
474,779.976675171064,odlyzko_1-10k
475,781.081827910095,odlyzko_1-10k
476,782.221333134034,odlyzko_1-10k
477,783.291308266874,odlyzko_1-10k
478,784.496384252208,odlyzko_1-10k
479,785.605548424942,odlyzko_1-10k
480,786.82283888064,odlyzko_1-10k
481,788.11579862511,odlyzko_1-10k
482,789.21062544496,odlyzko_1-10k
483,790.748455704649,odlyzko_1-10k
484,792.124207118718,odlyzko_1-10k
485,793.648355807556,odlyzko_1-10k
486,794.790531053782,odlyzko_1-10k
487,795.953764192007,odlyzko_1-10k
488,797.149226485579,odlyzko_1-10k
489,798.470213076455,odlyzko_1-10k
490,799.558890748843,odlyzko_1-10k
491,800.630517388803,odlyzko_1-10k
492,801.740405067201,odlyzko_1-10k
493,803.247158429588,odlyzko_1-10k
494,804.708267169624,odlyzko_1-10k
495,806.149940697153,odlyzko_1-10k
496,807.358221225935,odlyzko_1-10k
497,808.411408455422,odlyzko_1-10k
498,809.455607055078,odlyzko_1-10k
499,810.704113103996,odlyzko_1-10k
500,811.842580532926,odlyzko_1-10k
501,812.901029537711,odlyzko_1-10k
502,814.339068386627,odlyzko_1-10k
503,815.588513525159,odlyzko_1-10k
504,816.766456624526,odlyzko_1-10k
505,818.271997089535,odlyzko_1-10k
506,819.637222648905,odlyzko_1-10k
507,820.736135758615,odlyzko_1-10k
508,821.82586415593,odlyzko_1-10k
509,823.057717552824,odlyzko_1-10k
510,824.102171149686,odlyzko_1-10k
511,825.309794826133,odlyzko_1-10k
512,826.353604192711,odlyzko_1-10k
513,827.8545420785,odlyzko_1-10k
514,828.918527220553,odlyzko_1-10k
515,830.066613815021,odlyzko_1-10k
516,831.427438631759,odlyzko_1-10k
517,832.672049510025,odlyzko_1-10k
518,833.965925737315,odlyzko_1-10k
519,835.35688377932,odlyzko_1-10k
520,836.858186310675,odlyzko_1-10k
521,837.918937217905,odlyzko_1-10k
522,839.263867172316,odlyzko_1-10k
523,840.348423766949,odlyzko_1-10k
524,841.748299356734,odlyzko_1-10k
525,843.074255241256,odlyzko_1-10k
526,844.388862118217,odlyzko_1-10k
527,845.807801354413,odlyzko_1-10k
528,847.175898658373,odlyzko_1-10k
529,848.262178220089,odlyzko_1-10k
530,849.764837389277,odlyzko_1-10k
531,851.155970676544,odlyzko_1-10k
532,852.644766587426,odlyzko_1-10k
533,853.684619751754,odlyzko_1-10k
534,854.795764935207,odlyzko_1-10k
535,856.074710737764,odlyzko_1-10k
536,857.598592915069,odlyzko_1-10k
537,858.909646551553,odlyzko_1-10k
538,860.30735769071,odlyzko_1-10k
539,861.728042147648,odlyzko_1-10k
540,862.988143623461,odlyzko_1-10k
541,864.27223392329,odlyzko_1-10k
542,865.53878163463,odlyzko_1-10k
543,866.818033943407,odlyzko_1-10k
544,868.195129420615,odlyzko_1-10k
545,869.387143223593,odlyzko_1-10k
546,870.468071679472,odlyzko_1-10k
547,871.826183297881,odlyzko_1-10k
548,872.912429085647,odlyzko_1-10k
549,874.287434797049,odlyzko_1-10k
550,875.315834684497,odlyzko_1-10k
551,876.735433008331,odlyzko_1-10k
552,877.980391248781,odlyzko_1-10k
553,879.326462049526,odlyzko_1-10k
554,880.753249919438,odlyzko_1-10k
555,882.212394071852,odlyzko_1-10k
556,883.28353225524,odlyzko_1-10k
557,884.687465618666,odlyzko_1-10k
558,885.96998467698,odlyzko_1-10k
559,887.020430872665,odlyzko_1-10k
560,888.409976458082,odlyzko_1-10k
561,889.551394059141,odlyzko_1-10k
562,890.587816718862,odlyzko_1-10k
563,891.621152957002,odlyzko_1-10k
564,893.12554486414,odlyzko_1-10k
565,894.617853598711,odlyzko_1-10k
566,895.861645554562,odlyzko_1-10k
567,897.358837404698,odlyzko_1-10k
568,898.557937556908,odlyzko_1-10k
569,899.843476150365,odlyzko_1-10k
570,900.971925819325,odlyzko_1-10k
571,902.418107738955,odlyzko_1-10k
572,903.46880638058,odlyzko_1-10k
573,904.87839577359,odlyzko_1-10k
574,906.127945117127,odlyzko_1-10k
575,907.347806250886,odlyzko_1-10k
576,908.631042964113,odlyzko_1-10k
577,910.103607706629,odlyzko_1-10k
578,911.117095300011,odlyzko_1-10k
579,912.150089002132,odlyzko_1-10k
580,913.231395974711,odlyzko_1-10k
581,914.329431517993,odlyzko_1-10k
582,915.719575728202,odlyzko_1-10k
583,916.808986737139,odlyzko_1-10k
584,918.100764164162,odlyzko_1-10k
585,919.16964661367,odlyzko_1-10k
586,920.210343305329,odlyzko_1-10k
587,921.370897479217,odlyzko_1-10k
588,922.748299135529,odlyzko_1-10k
589,923.940251379951,odlyzko_1-10k
590,925.043377698447,odlyzko_1-10k
591,926.250130608436,odlyzko_1-10k
592,927.454993493438,odlyzko_1-10k
593,928.497989415161,odlyzko_1-10k
594,929.866939396553,odlyzko_1-10k
595,930.990395643668,odlyzko_1-10k
596,932.050026006456,odlyzko_1-10k
597,933.470251948825,odlyzko_1-10k
598,934.670800763867,odlyzko_1-10k
599,935.77239206378,odlyzko_1-10k
600,937.10879874523,odlyzko_1-10k
601,938.346946936709,odlyzko_1-10k
602,939.57001173584,odlyzko_1-10k
603,940.998251709068,odlyzko_1-10k
604,942.372821148892,odlyzko_1-10k
605,943.877106126753,odlyzko_1-10k
606,945.051663071222,odlyzko_1-10k
607,946.518293584897,odlyzko_1-10k
608,947.693883599409,odlyzko_1-10k
609,948.88010240999,odlyzko_1-10k
610,950.140715046456,odlyzko_1-10k
611,951.205236094826,odlyzko_1-10k
612,952.423217742071,odlyzko_1-10k
613,953.651129591017,odlyzko_1-10k
614,955.02004099255,odlyzko_1-10k
615,956.237870137821,odlyzko_1-10k
616,957.566038539301,odlyzko_1-10k
617,958.848568486261,odlyzko_1-10k
618,960.043837717401,odlyzko_1-10k
619,961.307802205742,odlyzko_1-10k
620,962.537882524773,odlyzko_1-10k
621,963.635957477094,odlyzko_1-10k
622,964.988234063023,odlyzko_1-10k
623,966.005456647301,odlyzko_1-10k
624,967.487531908982,odlyzko_1-10k
625,968.699689950972,odlyzko_1-10k
626,969.961782319646,odlyzko_1-10k
627,971.450195345827,odlyzko_1-10k
628,972.769477037127,odlyzko_1-10k
629,973.984086476625,odlyzko_1-10k
630,975.414190873955,odlyzko_1-10k
631,976.816017459193,odlyzko_1-10k
632,978.084633657084,odlyzko_1-10k
633,979.519726889304,odlyzko_1-10k
634,980.815283284268,odlyzko_1-10k
635,981.997444275895,odlyzko_1-10k
636,983.106794349904,odlyzko_1-10k
637,984.58021694786,odlyzko_1-10k
638,985.82208219568,odlyzko_1-10k
639,987.295386029781,odlyzko_1-10k
640,988.479921533003,odlyzko_1-10k
641,989.837136446503,odlyzko_1-10k
642,990.95734837986,odlyzko_1-10k
643,991.951586006883,odlyzko_1-10k
644,992.97216986475,odlyzko_1-10k
645,994.097313903093,odlyzko_1-10k
646,995.21941295992,odlyzko_1-10k
647,996.419928912014,odlyzko_1-10k
648,997.876909425911,odlyzko_1-10k
649,999.193230958243,odlyzko_1-10k
650,1000.384469631505,odlyzko_1-10k
651,1001.630248878787,odlyzko_1-10k
652,1003.01379967438,odlyzko_1-10k
653,1004.432030004847,odlyzko_1-10k
654,1005.627036878727,odlyzko_1-10k
655,1007.049416585591,odlyzko_1-10k
656,1008.391150615025,odlyzko_1-10k
657,1009.63554881981,odlyzko_1-10k
658,1010.767611120412,odlyzko_1-10k
659,1011.966980774745,odlyzko_1-10k
660,1013.092291441635,odlyzko_1-10k
661,1014.402733309489,odlyzko_1-10k
662,1015.823477001738,odlyzko_1-10k
663,1017.092485177274,odlyzko_1-10k
664,1018.360343346398,odlyzko_1-10k
665,1019.51752507287,odlyzko_1-10k
666,1020.632316978862,odlyzko_1-10k
667,1021.729562297118,odlyzko_1-10k
668,1023.005520252007,odlyzko_1-10k
669,1024.169811853763,odlyzko_1-10k
670,1025.287176545177,odlyzko_1-10k
671,1026.314426146367,odlyzko_1-10k
672,1027.513831058036,odlyzko_1-10k
673,1028.718310936551,odlyzko_1-10k
674,1029.891904459502,odlyzko_1-10k
675,1031.058841404887,odlyzko_1-10k
676,1032.21376023428,odlyzko_1-10k
677,1033.270156329456,odlyzko_1-10k
678,1034.386928537252,odlyzko_1-10k
679,1035.419935333057,odlyzko_1-10k
680,1036.881442546675,odlyzko_1-10k
681,1038.0968940578,odlyzko_1-10k
682,1039.198385100699,odlyzko_1-10k
683,1040.664668859081,odlyzko_1-10k
684,1041.657306294604,odlyzko_1-10k
685,1043.131088759133,odlyzko_1-10k
686,1044.501793335734,odlyzko_1-10k
687,1045.968622258668,odlyzko_1-10k
688,1047.152305754531,odlyzko_1-10k
689,1048.514976239547,odlyzko_1-10k
690,1049.847625955796,odlyzko_1-10k
691,1051.208330544613,odlyzko_1-10k
692,1052.2405153857,odlyzko_1-10k
693,1053.29456155377,odlyzko_1-10k
694,1054.519700200886,odlyzko_1-10k
695,1055.867473336984,odlyzko_1-10k
696,1057.21252914533,odlyzko_1-10k
697,1058.229495119809,odlyzko_1-10k
698,1059.222111011247,odlyzko_1-10k
699,1060.687680357482,odlyzko_1-10k
700,1062.131989820749,odlyzko_1-10k
701,1063.329609286483,odlyzko_1-10k
