t,phi_s,phase,phase_grad
25.172586293146573,-1.4869156622901465,1.793104306514468,0.6937572629620367
25.187593796898447,-1.3966415418538456,1.7826882675787952,0.6940553944137297
25.202601300650326,-1.3136401415125702,1.7722677571008056,0.6943533481832642
25.217608804402204,-1.2368196132142735,1.7618427777438905,0.6946511244823386
25.23261630815408,-1.165317963599519,1.7514133321682703,0.6949487235222189
25.247623811905953,-1.0984427441247346,1.740979423030994,0.6952461455139014
25.262631315657828,-1.0356293098089246,1.7305410529859535,0.6955433906679287
25.277638819409706,-0.9764111823102598,1.720098224683884,0.6958404591944553
25.29264632316158,-0.9203985351549795,1.709650940772379,0.6961373513033473
25.30765382691346,-0.8672622682494701,1.6991992038958792,0.6964340672039986
25.322661330665333,-0.8167220149667561,1.6887430166956974,0.6967306071055084
25.337668834417208,-0.7685369711335999,1.6782823818100072,0.6970269712165472
25.352676338169083,-0.7224987848189071,1.6678173018738582,0.6973231597454534
25.36768384192096,-0.6784259750466285,1.6573477795191771,0.6976191729001471
25.38269134567284,-0.6361595011254779,1.6468738173747794,0.6979150108882589
25.397698849424714,-0.5955592091831855,1.6363954180663713,0.6982106739169865
25.41270635317659,-0.556500955411433,1.62591258421655,0.6985061621931521
25.427713856928463,-0.5188742570339154,1.6154253184448162,0.6988014759232599
25.44272136068034,-0.48258035892788137,1.6049336233675746,0.6990966153134244
25.457728864432216,-0.4475306306493196,1.5944375015981498,0.6993915805694009
25.472736368184094,-0.41364522833801376,1.5839369557467742,0.6996863718965558
25.48774387193597,-0.3808519706552277,1.5734319884206132,0.6999809894999226
25.502751375687843,-0.3490853889418664,1.562922602223753,0.7002754335841747
25.517758879439718,-0.31828592016586044,1.552408799757217,0.7005697043535825
25.532766383191596,-0.2883992176502297,1.5418905836189647,0.7008638020120999
25.547773886943475,-0.259375559538942,1.5313679564039058,0.7011577267633203
25.56278139069535,-0.2311693388272422,1.5208409207039002,0.7014514788104314
25.577788894447224,-0.20373862182195937,1.510309479107758,0.7017450583563332
25.5927963981991,-0.17704476430053953,1.4997736342012535,0.7020384656034766
25.607803901950977,-0.15105207655093217,1.4892333885671238,0.7023317007540694
25.62281140570285,-0.1257275300078093,1.4786887447850856,0.7026247640098744
25.63781890945473,-0.10104049943633028,1.4681397054318228,0.7029176555723045
25.652826413206604,-0.07696253561685523,1.4575862730810107,0.7032103756425049
25.66783391695848,-0.05346716430030588,1.4470284503033057,0.7035029244211373
25.682841420710353,-0.030529707873223972,1.4364662396663588,0.7037953021086258
25.69784892446223,-0.00812712672208564,1.4258996437348166,0.7040875089049882
25.71285642821411,0.013762122257896917,1.4153286650703345,0.7043795450098835
25.727863931965985,0.035158212185967805,1.404753306231576,0.7046714106226676
25.74287143571786,0.05608005961173708,1.394173569774214,0.7049631059422883
25.757878939469734,0.07654542642012731,1.3835894582509423,0.7052546311673951
25.772886443221612,0.09657101159942896,1.3730009742114773,0.7055459864962443
25.787893946973487,0.11617253405880636,1.3624081202025715,0.7058371721268136
25.802901450725365,0.13536480752282642,1.351810898768003,0.7061281882566363
25.81790895447724,0.154161808395344,1.3412093124485989,0.7064190350830285
25.832916458229114,0.17257673737021106,1.3306033637822243,0.7067097128028176
25.84792396198099,0.19062207546755766,1.319993055303797,0.7070002216125967
25.862931465732867,0.20830963509012837,1.3093783895452875,0.70729056170858
25.877938969484745,0.22565060662137207,1.2987593690357313,0.7075807332866553
25.89294647323662,0.24265560102438913,1.2881359963012304,0.7078707365423019
25.907953976988495,0.25933468884655403,1.2775082738649517,0.7081605716707675
25.92296148074037,0.2756974359876099,1.2668762042471404,0.708450238866885
25.937968984492247,0.2917529365482073,1.2562397899651205,0.7087397383251517
25.952976488244122,0.3075098430401464,1.245599033533309,0.7090290702397748
25.967983991996,0.32297639420856306,1.234953937463204,0.7093182348045559
25.982991495747875,0.3381604406888886,1.2243045042634095,0.709607232213027
25.99799899949975,0.35306946869771044,1.2136507364396236,0.7098960626583286
26.013006503251628,0.36771062193543474,1.2029926364946493,0.7101847263333505
26.028014007003502,0.3820907218602593,1.1923302069284094,0.7104732234305103
26.043021510755377,0.3962162864766035,1.1816634502379346,0.710761554142031
26.058029014507255,0.4100935477665875,1.170992368917377,0.7110497186597219
26.07303651825913,0.42372846788042995,1.1603169654580217,0.7113377171750991
26.088044022011005,0.43712675419025093,1.149637242348278,0.7116255498793191
26.103051525762883,0.4502938733015621,1.1389532020736906,0.7119132169632302
26.118059029514757,0.4632350641078008,1.128264847116953,0.7122007186173425
26.133066533266632,0.475955349965218,1.1175721799578968,0.7124880550318357
26.14807403701851,0.48845955005816116,1.1068752030735045,0.7127752263965664
26.163081540770385,0.5007522900184418,1.0961739189379216,0.7130622329010692
26.178089044522263,0.5128380118567106,1.0854683300224441,0.7133490747345403
26.193096548274138,0.5247209832584818,1.074758438795544,0.7136357520858403
26.208104052026012,0.5364053062929559,1.0640442477228553,0.7139222651435497
26.22311155577789,0.5478949255784338,1.0533257592671879,0.7142086140958682
26.238119059529765,0.5591936359444446,1.0426029758885387,0.7144947991307183
26.25312656328164,0.5703050896272853,1.0318759000440825,0.7147808204356595
26.268134067033518,0.5812328030325189,1.021144534188183,0.7150666781979887
26.283141570785393,0.5919801630952582,1.010408880772407,0.7153523726046083
26.298149074537267,0.6025504332665323,0.9996689422455121,0.7156379038421596
26.313156578289146,0.6129467591516662,0.9889247210534607,0.7159232720969113
26.32816408204102,0.6231721738245928,0.9781762196394315,0.7162084775548789
26.3431715857929,0.6332296028401218,0.9674234404438066,0.7164935204016973
26.358179089544773,0.643121868964374,0.956666385904197,0.716778400822716
26.373186593296648,0.6528516966421579,0.9459050584554289,0.7170631190029699
26.388194097048526,0.662421716218492,0.935139460529557,0.7173476751271594
26.4032016008004,0.6718344679302536,0.9243695945558758,0.7176320693796879
26.418209104552275,0.6810924056827306,0.9135954629609097,0.7179163019446357
26.433216608304154,0.6901979006246957,0.9028170681684253,0.7182003730057638
26.448224112056028,0.6991532445346821,0.8920344125994438,0.7184842827465291
26.463231615807903,0.7079606530302119,0.88124749867223,0.7187680313500792
26.47823911955978,0.7166222686108314,0.870456328802305,0.719051618999228
26.493246623311656,0.7251401635450851,0.8596609054024582,0.719335045876516
26.508254127063534,0.7335163426108485,0.8488612308827347,0.7196183121641354
26.52326163081541,0.7417527456977123,0.8380573076504596,0.7199014180439913
26.538269134567283,0.7498512502796149,0.8272491381102255,0.7201843636976615
26.55327663831916,0.7578136737652548,0.8164367246639039,0.720467149306451
26.568284142071036,0.765641775733367,0.8056200697106585,0.7207497750513179
26.58329164582291,0.7733372600594715,0.7947991756469336,0.72103224111293
26.59829914957479,0.7809017769402089,0.7839740448664669,0.7213145476716524
26.613306653326664,0.7883369248210295,0.7731446797603017,0.7215966949075416
26.628314157078538,0.7956442522326161,0.7623110827167757,0.7218786830003399
26.643321660830416,0.8028252595410336,0.7514732561215339,0.7221605121295026
26.65832916458229,0.8098814006163179,0.7406312023575401,0.7224421824741842
26.67333666833417,0.8168140844239217,0.7297849238050643,0.7227236942131933
26.688344172086044,0.8236246765430967,0.718934422841707,0.7230050475251013
26.70335167583792,0.830314500616124,0.7080797018423864,0.7232862425881253
26.718359179589797,0.8368848397319791,0.69722076317935,0.7235672795802192
26.73336668334167,0.8433369377478451,0.6863576092221874,0.7238481586789994
26.748374187093546,0.849672000551684,0.6754902423378188,0.7241288800618173
26.763381690845424,0.855891197268837,0.6646186648905079,0.724409443905709
26.7783891945973,0.8619956614154877,0.6537428792418732,0.7246898503874192
26.793396698349174,0.8679864920016535,0.6428628877508779,0.7249700996833882
26.808404202101052,0.8738647545861727,0.6319786927738414,0.7252501919697499
26.823411705852926,0.8796314822860511,0.6210902966644519,0.7255301274223839
26.838419209604805,0.885287676742391,0.6101977017737527,0.7258099062168184
26.85342671335668,0.8908343090449539,0.5993009104501668,0.7260895285283359
26.868434217108554,0.8962723206173614,0.588399925039484,0.7263689945318889
26.883441720860432,0.9016026240647528,0.5774947478848728,0.7266483044021537
26.898449224612307,0.9068261039856597,0.566585381326892,0.7269274583135166
